id,Name,Visitor Institution,Post Date,Host,Content,Permalink,Unix Start Date,Unix End Date,Academic Year (as defined on website backend = FY-1),Programs,International,Host Type
8150,Sarah Blunt,Caltech,4/4/2023,Jason Wang,,https://ciera.northwestern.edu/visits/sarah-blunt/,1681084800,1681430340,2023,observational-astronomy-meetings,0,Postdoc
8098,Tyson Littenburg,NASA Marshall Space Flight Center,3/3/2023,Vicky Kalogera,,https://ciera.northwestern.edu/visits/tyson-littenburg/,1681344000,1681430340,2023,interdisciplinary-colloquia,0,Astro Faculty
7597,Greg Bryan,Columbia University,10/4/2022,Giacomo Fragione,,https://ciera.northwestern.edu/visits/greg-bryan/,1681171200,1681257540,2023,astrophysics-seminars,0,Grad Student
8194,Maya Fishbach,Canadian Institute for Theoretical Astrophysics,4/17/2023,Zoheyr Doctor,,https://ciera.northwestern.edu/visits/maya-fishbach-4/,1681171200,1681257540,2023,,1,Grad Student
8120,Ben Nelson,Chan Zuckerberg Initiative,3/24/2023,Peter Anglada,,https://ciera.northwestern.edu/visits/ben-nelson/,1681084800,1681171140,2023,ciera-connections,0,Astro Faculty
7962,David Kaplan,University of Wisconsin-Milwaukee,1/20/2023,Giacomo Fragione,,https://ciera.northwestern.edu/visits/david-kaplan-3/,1680566400,1680652740,2023,astrophysics-seminars,1,Astro Faculty
8112,Teagan Clarke,Monash University,3/21/2023,Elizabeth Teng,,https://ciera.northwestern.edu/visits/teagan-clarke/,1678665600,1680220800,2023,,1,Postdoc
8096,David Bercovici,Yale University,3/3/2023,Elvira Mulyukova,,https://ciera.northwestern.edu/visits/david-bercovici/,1680134400,1680220740,2023,interdisciplinary-colloquia,0,Astro Faculty
8108,Charlie Hoy,University of Portsmouth,3/21/2023,Vishal Baibhav,,https://ciera.northwestern.edu/visits/charlie-hoy/,1679011200,1679356800,2023,,0,Astro Faculty
8110,Isobel Romero-Shaw,University of Cambridge,3/21/2023,Camille Liotine,,https://ciera.northwestern.edu/visits/isobel-romero-shaw/,1678147200,1678492800,2023,theory-group-meetings,1,Postdoc
7534,Evan Kirby,University of Notre Dame,9/23/2022,Giacomo Fragione,,https://ciera.northwestern.edu/visits/evan-kirby/,1678147200,1678233540,2023,astrophysics-seminars,0,Postdoc
7960,Kevin Hainline,University of Arizona,1/20/2023,Giacomo Fragione,,https://ciera.northwestern.edu/visits/kevin-hainline/,1677542400,1677628740,2023,astrophysics-seminars,0,Postdoc
8264,Siddharth Soni,Massachusetts Institute of Technology,4/26/2023,GravitySpy (Sharan Banagiri),,https://ciera.northwestern.edu/visits/siddharth-soni-2/,1677456000,1677542340,2023,,0,Astro Faculty
8265,Derek Davis,California Institute of Technology,4/26/2023,GravitySpy (Sharan Banagiri),,https://ciera.northwestern.edu/visits/derek-davis-3/,1677456000,1677542340,2023,,0,
8266,Jane Glanzer,Louisiana State University,4/26/2023,GravitySpy (Sharan Banagiri),,https://ciera.northwestern.edu/visits/jane-glanzer/,1677456000,1677542340,2023,,0,
8267,Marissa Walker,Christopher Newport University,4/26/2023,GravitySpy (Sharan Banagiri),,https://ciera.northwestern.edu/visits/marissa-walker-2/,1677456000,1677542340,2023,,0,Grad Student
8268,Kevin Crowston,Syracuse University,4/26/2023,GravitySpy (Sharan Banagiri),,https://ciera.northwestern.edu/visits/kevin-crowston-5/,1677456000,1677542340,2023,,0,Postdoc
8269,Carsten �sterlund,Syracuse University,4/26/2023,GravitySpy (Sharan Banagiri),,https://ciera.northwestern.edu/visits/carsten-osterlund-2/,1677456000,1677542340,2023,,0,Postdoc
7963,Edwin Kite,University of Chicago,1/20/2023,Hooman Mohseni,,https://ciera.northwestern.edu/visits/edwin-kites/,1676937600,1677023940,2022,interdisciplinary-colloquia,0,Astro Faculty
7533,Gongjie Li,Georgia Institute of Technology,9/23/2022,Giacomo Fragione,,https://ciera.northwestern.edu/visits/gongjie-li-2/,1676332800,1676419140,2023,astrophysics-seminars,0,Astro Faculty
8002,Konstantinos Kritos,Johns Hopkins University ,2/1/2023,Giacomo Fragione,,https://ciera.northwestern.edu/visits/konstantinos-kritos/,1675555200,1676159940,2023,theory-group-meetings,0,
7529,Meredith MacGregor,"University of Colorado, Boulder",9/23/2022,Giacomo Fragione,,https://ciera.northwestern.edu/visits/meredith-macgregor/,1675728000,1675814340,2023,astrophysics-seminars,0,Astro Faculty
7526,Marcelle Soares-Santos,University of Michigan,9/23/2022,Giacomo Fragione,,https://ciera.northwestern.edu/visits/marcelle-soares-santos/,1675123200,1675209540,2023,astrophysics-seminars,0,
7990,Rahul Sengar,"University of Wisconsin, Milwaukee",1/27/2023,Cliff Johnson,,https://ciera.northwestern.edu/visits/rahul-sengar/,1675123200,1675209540,2023,,0,Astro Faculty
8256,Marissa Walker,Christopher Newport University,4/26/2023,GravitySpy (Sharan Banagiri),,https://ciera.northwestern.edu/visits/marissa-walker/,1675036800,1675123140,2023,,0,
8257,Kevin Crowston,Syracuse University,4/26/2023,GravitySpy (Sharan Banagiri),,https://ciera.northwestern.edu/visits/kevin-crowston-4/,1675036800,1675123140,2023,,0,
8258,Carsten �sterlund,Syracuse University,4/26/2023,GravitySpy (Sharan Banagiri),,https://ciera.northwestern.edu/visits/carsten-osterlund/,1675036800,1675123140,2023,,0,
8259,Isabella Lena Corieri,Syracuse University,4/26/2023,GravitySpy (Sharan Banagiri),,https://ciera.northwestern.edu/visits/isabella-lena-corieri/,1675036800,1675123140,2023,,0,
8260,Marlene Takou-Ayaoh,Syracuse University,4/26/2023,GravitySpy (Sharan Banagiri),,https://ciera.northwestern.edu/visits/marlene-takou-ayaoh/,1675036800,1675123140,2023,,0,
8261,Corey Jackson,"University of California, Berkeley",4/26/2023,GravitySpy (Sharan Banagiri),,https://ciera.northwestern.edu/visits/corey-jackson-3/,1675036800,1675123140,2023,,0,
8262,Mike Zevin,University of Chicago,4/26/2023,GravitySpy (Sharan Banagiri),,https://ciera.northwestern.edu/visits/mike-zevin-2/,1675036800,1675123140,2023,,0,
8263,Christopher Berry,University of Glasgow,4/26/2023,GravitySpy (Sharan Banagiri),,https://ciera.northwestern.edu/visits/christopher-berry-2/,1675036800,1675123140,2023,,1,
7508,Jessica Lu,"University of California, Berkeley",9/23/2022,Giacomo Fragione,,https://ciera.northwestern.edu/visits/jessica-lu/,1674518400,1674604740,2023,astrophysics-seminars,0,Astro Faculty
7943,Colm Talbot,Massachusetts Institute of Technology,1/17/2023,Zoheyr Doctor,,https://ciera.northwestern.edu/visits/colm-talbot/,1674086400,1674259140,2022,,0,
7850,Bruce Edelman,University of Oregon,1/4/2023,Zoheyr Doctor,,https://ciera.northwestern.edu/visits/bruce-edelman/,1673481600,1674086340,2023,theory-group-meetings,1,
7507,Katerina Chatziioannou,California Institute of Technology,9/23/2022,Giacomo Fragione,,https://ciera.northwestern.edu/visits/katerina-chatziioannou-2/,1673913600,1673999940,2023,astrophysics-seminars,0,
7856,Janosz Dewberry,Canadian Institute for Theoretical Astrophysics,1/4/2023,Zoheyr Doctor,,https://ciera.northwestern.edu/visits/janosz-dewberry-2/,1672790400,1673049540,2023,,1,
7847,Hsiao-Wen Chen,University of Chicago,1/4/2023,Allison Strom,,https://ciera.northwestern.edu/visits/hsiao-wen-chen-2/,1672963200,1673049540,2023,,0,Astro Faculty
7853,Mia de los Reyes,Stanford University ,1/4/2023,Zoheyr Doctor,,https://ciera.northwestern.edu/visits/mia-de-los-reyes-2/,1672790400,1672876740,2023,,0,
7506,Ue-Li Pen,CITA; University of Toronto,9/23/2022,Giacomo Fragione,,https://ciera.northwestern.edu/visits/ue-li-pen/,1669680000,1669766340,2023,astrophysics-seminars,1,Astro Faculty
7483,Fabio Pacucci,Harvard University,9/21/2022,Giacomo Fragione,,https://ciera.northwestern.edu/visits/fabio-pacucci-2/,1668556800,1668815940,2023,theory-group-meetings,0,Astro Faculty
7503,Salvatore Vitale,Massachusetts Institute of Technology,9/23/2022,Giacomo Fragione,,https://ciera.northwestern.edu/visits/salvatore-vitale/,1668470400,1668556740,2023,astrophysics-seminars,0,Astro Faculty
7570,Shyam Harimohan Menon,Australian National University,9/28/2022,Claude-Andre Faucher-Giguere,,https://ciera.northwestern.edu/visits/shyam-harimohan-menon/,1668038400,1668211140,2023,theory-group-meetings,1,
7502,Federica Bianco,University of Delaware,9/22/2022,Giacomo Fragione,,https://ciera.northwestern.edu/visits/federica-bianco/,1667865600,1667951940,2023,astrophysics-seminars,0,
7525,Hareesh G. Bhaskar,Georgia Institute of Technology,9/23/2022,Giacomo Fragione,,https://ciera.northwestern.edu/visits/hareesh-g-bhaskar/,1667347200,1667606340,2023,theory-group-meetings,0,
7500,Mitch Begelman,"University of Colorado, Boulder",9/22/2022,Giacomo Fragione,Fr,https://ciera.northwestern.edu/visits/mitch-begelman/,1667260800,1667347140,2023,astrophysics-seminars,0,
7666,Kyle Kremer,California Institute of Technology,10/25/2022,Chase Kimball,,https://ciera.northwestern.edu/visits/kyle-kremer-2/,1666569600,1667001540,2023,,0,
7668,Goni Halevi,Princeton University,10/25/2022,Sasha Tchekhovskoy,,https://ciera.northwestern.edu/visits/goni-halevi-2/,1666569600,1667001540,2023,theory-group-meetings,0,
7669,Dhruv Desai,Columbia University,10/25/2022,Sasha Tchekhovskoy,,https://ciera.northwestern.edu/visits/dhruv-desai/,1666742400,1667001540,2023,theory-group-meetings,0,
7667,Michael Zevin,University of Chicago,10/25/2022,Chase Kimball,,https://ciera.northwestern.edu/visits/michael-zevin/,1666569600,1666742340,2023,,0,
7498,Daniel Fabrycky,University of Chicago,9/22/2022,Giacomo Fragione,,https://ciera.northwestern.edu/visits/daniel-fabrycky-4/,1666656000,1666742340,2023,astrophysics-seminars,0,Postdoc
7528,Erez Michaely,UCLA,9/23/2022,Giacomo Fragione,,https://ciera.northwestern.edu/visits/erez-michaely-2/,1666137600,1666396740,2023,theory-group-meetings,0,Astro Faculty
7527,Shri Kulkarni,California Institute of Technology,9/23/2022,Giacomo Fragione,,https://ciera.northwestern.edu/visits/shri-kulkarni-2/,1666051200,1666137540,2023,astrophysics-seminars,0,
7496,Emanuele Berti,Johns Hopkins University,9/22/2022,Giacomo Fragione,,https://ciera.northwestern.edu/visits/emanuele-berti/,1665446400,1665532740,2023,astrophysics-seminars,0,
7521,Sylvia Biscoveanu,Massachusetts Institute of Technology,9/23/2022,Zoheyr Doctor,,https://ciera.northwestern.edu/visits/sylvia-biscoveanu/,1664928000,1665273540,2023,theory-group-meetings,0,
7517,Lachlan Lancaster,Columbia University,9/23/2022,Alex Gurvich,,https://ciera.northwestern.edu/visits/lachlan-lancaster-2/,1664928000,1665187140,2023,,0,
7601,Carolyn Porco,,10/5/2022,,,https://ciera.northwestern.edu/visits/carolyn-porco/,1664928000,1665187140,2023,ciera-annual-public-lectures,1,
7511,Sanaea Rose,UCLA,9/23/2022,Giacomo Fragione,,https://ciera.northwestern.edu/visits/sanaea-rose/,1664928000,1665100800,2023,theory-group-meetings,0,Astro Faculty
7493,Jenny Greene,Princeton University,9/22/2022,Giacomo Fragione,Gi,https://ciera.northwestern.edu/visits/jenny-greene-2/,1664841600,1664927940,2023,astrophysics-seminars,0,
7519,Lieke van Son,Harvard-Smithsonian Center for Astrophysics,9/23/2022,Zoheyr Doctor,,https://ciera.northwestern.edu/visits/lieke-van-son/,1664323200,1664668740,2023,theory-group-meetings,0,
7492,Bing Zhang,"University of Nevada, Las Vegas",9/22/2022,Giacomo Fragione,,https://ciera.northwestern.edu/visits/bing-zhang/,1664236800,1664323140,2023,astrophysics-seminars,0,
7515,Rachel Hur,University of Chicago,9/23/2022,Kyle Rocha,,https://ciera.northwestern.edu/visits/rachel-hur/,1663200000,1663286340,2023,,0,
7301,Srisurya Karthik Yadavalli,Pennsylvania State University,8/9/2022,Tarraneh Eftekhari,,https://ciera.northwestern.edu/visits/karthik-yadavalli/,1661731200,1662076740,2022,,0,
7684,Peter Nugent,Lawrence Berkeley National Laboratory,10/30/2022,Adam Miller,,https://ciera.northwestern.edu/visits/peter-nugent-4/,1630454400,1661904000,2021,,0,
7303,Fabio Pacucci,Harvard University,8/9/2022,Giacomo Fragione,,https://ciera.northwestern.edu/visits/fabio-pacucci/,1660262400,1660348740,2022,,0,
7289,Lia Medeiros,Institute for Advanced Study,8/3/2022,Sasha Tchekhovskoy,lia@ias.edu,https://ciera.northwestern.edu/visits/lia-medeiros/,1659916800,1660003140,2022,special-astronomy-seminars,0,
7291,Pravita Hallur,"Indian Institute of Science Education and Research, Mohali / Institute for Advanced Study",8/3/2022,Sasha Tchekhovskoy,,https://ciera.northwestern.edu/visits/pravita-hallur/,1659916800,1660003140,2022,,1,
6257,Philip Muirhead,Boston University,8/6/2021,Fred Rasio,,https://ciera.northwestern.edu/visits/philip-muirhead/,1627776000,1659311940,2021,,0,
7268,Sebastian Gomez,Space Telescope Science Institute,7/11/2022,Peter Blanchard,,https://ciera.northwestern.edu/visits/sebastian-gomez-2/,1658275200,1658448000,2022,,0,Astro Faculty
7170,Martyna Chruslinska,Max-Planck Institute for Astrophysics,6/3/2022,Zoheyr Doctor,,https://ciera.northwestern.edu/visits/martyna-chruslinska/,1657497600,1657843200,2022,special-astronomy-seminars,1,
7267,Srisurya Karthik Yadavalli,Pennsylvania State University,7/11/2022,Tarraneh Eftekhari,,https://ciera.northwestern.edu/visits/srisurya-karthik-yadavalli/,1656374400,1656633600,2022,,0,Astro Faculty
7168,Whitney Powers,"University of Colorado, Boulder",6/3/2022,Evan Anders,,https://ciera.northwestern.edu/visits/whitney-powers/,1655078400,1656028800,2022,special-astronomy-seminars,0,
7185,Allison Strom,Princeton University,6/13/2022,Vicky Kalogera,,https://ciera.northwestern.edu/visits/allison-strom-3/,1655769600,1655856000,2021,,0,
7184,Brett Bolen,Grand Valley State University,6/13/2022,Shane Larson,bolenbr@gvsu.edu,https://ciera.northwestern.edu/visits/brett-bolen-3/,1655078400,1655424000,2021,,0,
7266,Brett Bolen,Grand Valley State University,7/11/2022,Shane Larson,,https://ciera.northwestern.edu/visits/brett-bolen-4/,1655078400,1655424000,2022,,0,Astro Faculty
7165,Tajana Schneiderman,Massachusetts Institute of Technology,6/1/2022,Sukrit Ranjan,,https://ciera.northwestern.edu/visits/tajana-schneiderman/,1654214400,1654214400,2022,science-happy-hour,0,Astro Faculty
7166,Briley Lewis,UCLA,6/1/2022,Huei Sears,,https://ciera.northwestern.edu/visits/briley-lewis/,1653696000,1653696000,2022,science-happy-hour,0,
7100,Poojan Agarwal,Carnegie Mellon University,5/3/2022,Maya Fishbach,,https://ciera.northwestern.edu/visits/poojan-agarwal/,1653350400,1653436740,2022,astrophysics-seminars,0,Astro Faculty
7142,Dongzi Li,California Institute of Technology,5/18/2022,Kate Alexander/ Vic Dong,"<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;dongzili@caltech.edu&quot;}"" data-sheets-userformat=""{&quot;2&quot;:15103,&quot;3&quot;:{&quot;1&quot;:0},&quot;4&quot;:{&quot;1&quot;:2,&quot;2&quot;:14275305},&quot;5&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:12040119}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;6&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:12040119}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;7&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;8&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;9&quot;:0,&quot;10&quot;:1,&quot;12&quot;:0,&quot;14&quot;:{&quot;1&quot;:3,&quot;3&quot;:1},&quot;15&quot;:&quot;Calibri&quot;,&quot;16&quot;:14}"">dongzili@caltech.edu</span>",https://ciera.northwestern.edu/visits/dongzi-li/,1653004800,1653091140,2022,science-happy-hour,0,Astro Faculty
7021,Mor Rozner,Technion,3/31/2022,Michelle Vick,"<span data-sheets-formula-bar-text-style=""font-size:19px;color:#000000;font-weight:normal;text-decoration:none;font-family:'docs-Calibri';font-style:normal;text-decoration-skip-ink:none;"">morozner@campus.technion.ac.il</span>",https://ciera.northwestern.edu/visits/mor-rozner/,1653004800,1653004800,2022,science-happy-hour,1,
7097,Jennifer Bergner,University of Chicago,5/3/2022,Fred Rasio,,https://ciera.northwestern.edu/visits/jennifer-bergner-2/,1652745600,1652831940,2022,astrophysics-seminars,0,
7122,Marcos Flores,UCLA,5/6/2022,,"<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;mmflores@physics.ucla.edu&quot;}"" data-sheets-userformat=""{&quot;2&quot;:15101,&quot;3&quot;:{&quot;1&quot;:0},&quot;5&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:12040119}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;6&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:12040119}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;7&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;8&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;9&quot;:0,&quot;10&quot;:1,&quot;12&quot;:0,&quot;14&quot;:{&quot;1&quot;:3,&quot;3&quot;:1},&quot;15&quot;:&quot;Calibri&quot;,&quot;16&quot;:14}"">mmflores@physics.ucla.edu</span>",https://ciera.northwestern.edu/visits/marcos-flores/,1652486400,1652572740,2022,science-happy-hour,0,
7048,Goni Halevi,Princeton University,4/8/2022,Sasha Tchekhovskoy,"<span dir=""ltr"" role=""presentation"">ghalevi@princeton.edu</span>",https://ciera.northwestern.edu/visits/goni-halevi/,1649635200,1652486400,2022,,0,
7124,Omer Bromberg,Tel Aviv University,5/6/2022,Sasha Tchekhovskoy,omerbr@tauex.tau.ac.il,https://ciera.northwestern.edu/visits/omer-bromberg-2/,1651622400,1652400000,2022,,1,
7107,Michael Le Bars,"Aix-Marseille University, Marseille, France",5/4/2022,Daniel Lecoanet,,https://ciera.northwestern.edu/visits/michael-le-bars/,1652227200,1652399940,2022,interdisciplinary-colloquia,1,
7075,Rosalba Perna,State University of New York at Stony Brook,4/25/2022,Giacomo Fragione,rosalba.perna@stonybrook.edu,https://ciera.northwestern.edu/visits/rosalba-perna-3/,1652140800,1652140800,2022,astrophysics-seminars,1,Astro Faculty
7091,Jakob Stegmann,Cardiff University,4/30/2022,Zoheyr Doctor,StegmannJ@cardiff.ac.uk,https://ciera.northwestern.edu/visits/jakob-stegmann/,1651795200,1651881540,2022,science-happy-hour,1,
7055,Anna Chashkina,Tel Aviv University,4/14/2022,Sasha Tchekhovskoy,sagitta.minor@gmail.com,https://ciera.northwestern.edu/visits/anna-chashkina-2/,1650240000,1651708800,2022,,1,Postdoc
6981,Claire Kopenhafer,Michigan State University,3/8/2022,Huei Sears,"<span data-sheets-formula-bar-text-style=""font-size:19px;color:#000000;font-weight:normal;text-decoration:none;font-family:'docs-Calibri';font-style:normal;text-decoration-skip-ink:none;"">kopenhaf@msu.edu</span>",https://ciera.northwestern.edu/visits/claire-kopenhafer/,1651190400,1651190400,2022,science-happy-hour,0,
